cls,k,depth,phi_x,phi_y,r1,r2,start_len,initial_len,best_len
aca_67,35,4,YxYxYxx,Xy,YXyXyXyXyXyXyxYxYxYxYx,YXyXyXyXXyXyXyXXyxYxYxYxxYx,49,21,20
aca_67,36,4,Yxxxx,XXXy,YXyXXXXyXXXXyxYxxxxYxxx,YXyXXXyXXXyXXXyXXXyXXXyxYxxxYxxxYxxxYxxx,63,21,20
aca_67,37,4,xxxxy,xxxy,YXyxxxxyxYXXXYXXXXYXXXX,YXyxxxyxxxyxxxyxxxyxxxyxYXXXYXXXYXXXYXXX,63,21,20
aca_67,38,4,xxyxyxy,xy,YXYXYXYXYXYxyxyxyxyxyX,YXYXYXyxxyxyxyxYXYXXYXYXYXX,49,21,20
aca_67,39,4,xy,xyxyxyy,YYXYXYXyxyxYXYXYX,YYXYXYXYYXYXYXYYXYXYXYYXYXYXYYXYXYXYxyyxyxyxyyxyxyxyyxyxyxyyxyxyxyX,84,21,20
aca_67,40,4,xyyy,xyyyy,YYYYXYYYXYYYXyxyyyxYX,YYYYXYYYYXYYYYXYYYYXYYYYXYxyyyyxyyyyxyyyyxyyyyxyX,70,21,20
aca_67,41,4,YYx,XyyXyyy,YYYxYYxYXyyXyyXyxYYx,YYYxYYxYYYxYYxYYYxYYxYYYxYYxYYYxyXyyXyyyXyyXyyyXyyXyyyXyyXyyyXYxYYx,87,21,20
aca_67,42,4,YxxYxxx,XXy,YXyXXyXXXyXXyXXXyxYxxYxxxYxx,YXyXXyXXyXXyXXyXXyxYxxYxxYxxYxx,59,21,20
aca_67,43,4,xxxyxxy,xxy,YXyxxxyxxyxYXXYXXXYXXYXXXYXX,YXyxxyxxyxxyxxyxxyxYXXYXXYXXYXX,59,21,20
aca_67,44,4,xyy,xyyxyyy,YYYXYYXYYXyxyyxYXYYX,YYYXYYXYYYXYYXYYYXYYXYYYXYYXYYYXYYXYxyyyxyyxyyyxyyxyyyxyyxyyyxyyxyX,87,21,20
aca_67,45,4,YYYxYYx,Xyyy,YYYxYYxYYYxYXyyyXyyXyyyXyyXyx,YYYxYYYxYYYxYYYxYYYxyXyyyXyyyXyyyXyyyXYx,69,21,20
aca_67,46,4,YYxYYxYx,Xyy,YYxYYxYYxYYxYYxyXyyXyyXyyXyyXYx,YYxYYxYxYYxYYxyXyyXyXyyXyyXYxYx,62,21,20
aca_67,47,4,Yxx,XXyXXyXy,YXyXXyXXyxYxxYxYxxYxx,YXyXyXXyXXyXyXXyXXyXyXXyXXyXyXXyXXyXyXXyXXyxYxYxxYxxYxYxxYxxYxYxxYxxYxYxxYxx,97,21,20
aca_67,48,4,Yxxx,XXXyXXy,YXyXXXyXXXyxYxxxYxxYxxx,YXyXXyXXXyXXyXXXyXXyXXXyXXyXXXyXXyXXXyxYxxYxxxYxxYxxxYxxYxxxYxxYxxx,90,21,20
aca_67,49,4,xxxy,xxxyxxy,YXyxxxyxYXXXYXXYXXXYXXX,YXyxxxyxxyxxxyxxyxxxyxxyxxxyxxyxxxyxxyxYXXXYXXYXXXYXXYXXXYXXYXXXYXX,90,21,20
aca_67,50,4,xxy,xxyxxyxy,YXYXXYXXYXyxxyxYXXYXX,YXYXyxxyxxyxyxxyxxyxyxxyxxyxyxxyxxyxyxxyxxyxyxYXXYXXYXYXXYXXYXYXXYXXYXYXXYXX,97,21,20
aca_71,0,0,x,y,YXXXyXyxx,YYYxyyXXXyx,20,20,19
aca_71,1,1,Yx,y,YYxYxYxyXyXYx,YYYYxyyXyXyXyx,27,20,19
aca_71,2,1,x,Xy,YXXXyXXyxx,YXyXyXyXYxxxxYx,25,20,19
aca_71,3,1,x,xy,YYxxxyXX,YXYXYxyxyXXyx,21,20,19
aca_71,4,1,xy,y,YXYXYXXyxyx,YYXyyXYxyxyx,23,20,19
aca_71,5,2,YYx,y,YYYYYxyyXyyXyyXyx,YYYxYYxYYxyXyyXYx,34,20,19
aca_71,6,2,x,XXy,YXXXyXXXyxx,YXyXXyXXyXYxxxxxYxx,30,20,19
aca_71,7,2,x,xxy,YXYxxxyXX,YXyxxyxxyXYxYXX,24,20,19
aca_71,8,2,xyy,y,YYXYYXyxYxyyX,YYXYYXYXyxyyxYX,28,20,19
aca_71,9,2,Yx,Xyy,YYxYxYxyXyXYxYx,YYxYYxYYxyXyyXyXyXyXyx,37,20,19
aca_71,10,2,Yxx,Xy,YXyXXyXXyXyXXyxYxx,YXyXyXyXyXYxxYxxYxxYx,39,20,19
aca_71,11,2,xxy,xy,YXXYXXYXXyxxyx,YXYXyxyXYxyxxyx,29,20,19
aca_71,12,2,xy,xyy,YYxyxyxyXYX,YYXYxyyxyXYXyxYX,27,20,19
aca_71,13,3,YYYx,y,YYYYYYxyyXyyyXyyyXyx,YYYYxYYYxYYYxyXyyyXYx,41,20,19
aca_71,14,3,x,XXXy,YXXXyXXXXyxx,YXyXXXyXXXyXYxxxxxxYxxx,35,20,19
aca_71,15,3,x,xxxy,YXXYxxxyXX,YYXXXYXyxxxyxxxyX,27,20,19
aca_71,16,3,xyyy,y,YYYXYYYXyxxyyX,YYYXYYYXYYXyxyyyxYX,33,20,19
aca_71,17,3,YYx,Xyyy,YYYxYYxYYxyXyyXYxYYx,YYYxYYYxYYYxyXyyyXyyXyyXyyXyx,49,20,19
aca_71,18,3,Yx,XyXyy,YYxYxYxyXyXYxYxYx,YYxYxYYxYxYYxyXyXyyXyXyXyXyXyx,47,20,19
aca_71,19,3,YxYxx,Xy,YXyXyXXyXyXXyXyXyXXyxYxYxx,YXyXyXyXyXyXYxxYxYxxYxYxxYx,53,20,19
aca_71,20,3,Yxxx,XXy,YXyXXXyXXXyXXyXXXyxYxxx,YXyXXyXXyXXyXYxxxYxxxYxxxYxx,51,20,19
aca_71,21,3,xxxy,xxy,YXXyxxxyxYXXXYXXX,YXyxYXXYxyxxyXYXXX,35,20,19
aca_71,22,3,xxyxy,xy,YXYXyXYxyxyxxyxyx,YXYXXYXYXXYXyxxyxyxYXX,39,20,19
aca_71,23,3,xy,xyxyy,YYXYxyxyxyXYX,YYXYXYxyyxyxyXyxYXYX,33,20,19
aca_71,24,3,xyy,xyyy,YYXYYXyyxyyxYX,YYYXYxyyyxyXYYXyxYX,33,20,19
aca_71,25,3,YYxYx,Xyy,YYxYYxYxYYxYxYYxyXyXyyXYxYx,YYxYYxYYxYYxyXyyXyXyyXyXyyXyXyx,58,20,19
aca_71,26,3,Yxx,XXyXy,YXyXXyXXyXyXXyXXyxYxx,YXyXyXXyXyXXyXyXYxxYxxYxxYxxYxYxx,54,20,19
aca_71,27,3,xxy,xxyxy,YXYxyxxyxxyXYXX,YXYXyxxyxyxxyXYxyxYXX,36,20,19
aca_71,28,3,xyxyy,xyy,YYXYXYYXyxYXYxyyxyX,YYXYXYYXYXyxyxyyxYXYX,40,20,19
aca_71,29,4,YYYYx,y,YYYYYYYxyyXyyyyXyyyyXyx,YYYYYxYYYYxYYYYxyXyyyyXYx,48,20,19
aca_71,30,4,x,XXXXy,YXXXyXXXXXyxx,YXyXXXXyXXXXyXYxxxxxxxYxxxx,40,20,19
aca_71,31,4,x,xxxxy,YXXXYxxxyXX,YXYXXXXYXyxxxxyxxxxyX,32,20,19
aca_71,32,4,xyyyy,y,YYYYXYYYYXyxyxyyX,YYYYXYYYYXYYYXyxyyyyxYX,40,20,19
aca_71,33,4,YYYx,Xyyyy,YYYYxYYYxYYYxyXyyyXYxYYYx,YYYYxYYYYxYYYYxyXyyyyXyyyXyyyXyyyXyx,61,20,19
aca_71,34,4,Yx,XyXyXyy,YYxYxYxyXyXYxYxYxYx,YYxYxYxYYxYxYxYYxyXyXyXyyXyXyXyXyXyXyx,57,20,19
aca_71,35,4,YxYxYxx,Xy,YXyXyXyXyXyXyXYxxYxYxYxxYxYxYxxYx,YXyXyXyXXyXyXyXXyXyXyXyXXyxYxYxYxx,67,20,19
aca_71,36,4,Yxxxx,XXXy,YXyXXXXyXXXXyXXXyXXXXyxYxxxx,YXyXXXyXXXyXXXyXYxxxxYxxxxYxxxxYxxx,63,20,19
aca_71,37,4,xxxxy,xxxy,YXXyxxxxyxYXXXXYXXXX,YXyxYXXXYxyxxxyXYXXXX,41,20,19
aca_71,38,4,xxyxyxy,xy,YXYXYXyxxxyxyXYXYXYXX,YXYXYXXYXYXYXXYXYXyxxyxyxyxYXX,51,20,19
aca_71,39,4,xy,xyxyxyy,YYXYXYxyxyxyXYX,YYYXYXYXYYXyxyxyxyyxyxyxyX,41,20,19
aca_71,40,4,xyyy,xyyyy,YYYXYYYXyyxyyyxYX,YYYYXYxyyyyxyXYYYXyxYX,39,20,19
aca_71,41,4,YYx,XyyXyyy,YYYxYYxYYxyXyyXYxYYxYYx,YYYxYYxYYYxYYxYYYxyXyyXyyyXyyXyyXyyXyyXyx,64,20,19
aca_71,42,4,YxxYxxx,XXy,YXyXXyXXXyXXyXXXyXXyXXyXXXyxYxxYxxx,YXyXXyXXyXXyXXyXYxxxYxxYxxxYxxYxxxYxx,72,20,19
aca_71,43,4,xxxyxxy,xxy,YXyXYxyxxyxxxyxxyxYXX,YXyxxxyxxyxYXXXYXXYXXXYXXYXXX,50,20,19
aca_71,44,4,xyy,xyyxyyy,YYYXYxyyxyyxyXYYX,YYYXYYXYxyyyxyyxyXyxYXYYX,42,20,19
aca_71,45,4,YYYxYYx,Xyyy,YYYxYYYxYYxYYYxYYxYYYxyXyyXyyyXYxYYx,YYYxYYYxYYYxYYYxyXyyyXyyXyyyXyyXyyyXyyXyx,77,20,19
aca_71,46,4,YYxYYxYx,Xyy,YYxYYxYYxYxYYxYYxYxYYxYYxyXyXyyXyyXYxYx,YYxYYxYYxYYxYYxyXyyXyXyyXyyXyXyyXyyXyXyx,79,20,19
aca_71,47,4,Yxx,XXyXXyXy,YXyXXyXXyXyXXyXXyXXyxYxx,YXyXyXXyXXyXyXXyXXyXyXYxxYxxYxxYxxYxxYxYxxYxx,69,20,19
aca_71,48,4,Yxxx,XXXyXXy,YXyXXXyXXXyXXyXXXyXXXyxYxxx,YXyXXyXXXyXXyXXXyXXyXYxxxYxxxYxxxYxxxYxxYxxx,71,20,19
aca_71,49,4,xxxy,xxxyxxy,YXyxxyxxxyxYXXXYXXX,YXyxYXXXYXXYXXXYxyxxyxxxyX,45,20,19
aca_71,50,4,xxy,xxyxxyxy,YXYXXYxyxxyxxyXYXX,YYXXYXXYXYXyxxyxxyxyxxyxxyX,45,20,19
aca_72,0,0,x,y,YXXYxYxxx,YYYxyyXXYxx,20,20,18
aca_72,1,1,Yx,y,YYxYxYxYXyXYx,YYYYxyyXyXYxYx,27,20,18
aca_72,2,1,x,Xy,YXYxxYxxxx,YXyXyXyXXXyxxYx,25,20,18
aca_72,3,1,x,xy,YYxxYXXX,YXYXYxyxyXXYx,21,20,18
aca_72,4,1,xy,y,YXYXYxxyxyx,YYXyyXYXyxyx,23,20,18
aca_72,5,2,YYx,y,YYYYYxyyXyyXYxYYx,YYYxYYxYYxYXyyXYx,34,20,18
aca_72,6,2,x,XXy,YYxxxYxxxxx,YXyXXyXXyXXXXyxxYxx,30,20,18
aca_72,7,2,x,xxy,YXYxYXXXX,YYXXYXXYxyxxyXX,24,20,18
aca_72,8,2,xyy,y,YYXYxyyxYxyyX,YYXYYXYXyxyyxyX,28,20,18
aca_72,9,2,Yx,Xyy,YYxYxYxYxYXYxYx,YYxYYxYYxyXyyXyXYxYxYx,37,20,18
aca_72,10,2,Yxx,Xy,YXyXYxxYxYxxYxxYxx,YXyXyXyXyXXyXXyxYxxYx,39,20,18
aca_72,11,2,xxy,xy,YXXYXXYxxyxxyx,YXYXyxyXYXyxxyx,29,20,18
aca_72,12,2,xy,xyy,YYxyxYXYXYX,YYXYxyyxyXYXYxYX,27,20,18
aca_72,13,3,YYYx,y,YYYYYYxyyXyyyXYxYYYx,YYYYxYYYxYYYxYXyyyXYx,41,20,18
aca_72,14,3,x,XXXy,YxYxxxxYxxxxxx,YXyXXXyXXXyXXXXXyxxYxxx,37,20,18
aca_72,15,3,x,xxxy,YYXXXXXYXX,YXYXXXYXXXYxyxxxyXX,29,20,18
aca_72,16,3,xyyy,y,YYYXYxyyyxxyyX,YYYXYYYXYYXyxyyyxyX,33,20,18
aca_72,17,3,YYx,Xyyy,YYYxYYxYYxYYxYXYxYYx,YYYxYYYxYYYxyXyyyXyyXYxYYxYYx,49,20,18
aca_72,18,3,Yx,XyXyy,YYYxYxYxYYxYxYxYxYx,YYxYxYYxYxYYxyXyXyyXyXYxYxYxYx,49,20,18
aca_72,19,3,YxYxx,Xy,YXyXyXYxxYxYxYxxYxYxxYxYxx,YXyXyXyXyXyXXyXyXXyxYxYxxYx,53,20,18
aca_72,20,3,Yxxx,XXy,YXyXYxxxYxxYxxxYxxxYxxx,YXyXXyXXyXXyXXXyXXXyxYxxxYxx,51,20,18
aca_72,21,3,xxxy,xxy,YXXyxxxyxxxyXYXXX,YXyxxyXYXyxxxyxYXX,35,20,18
aca_72,22,3,xxyxy,xy,YXYXyXYXYXyxxyxyx,YXYXXYXYXXYXyxxyxyxxyX,39,20,18
aca_72,23,3,xy,xyxyy,YYXYxYXYXYXYX,YYYXYXYYXYXYxyyxyxyXYX,35,20,18
aca_72,24,3,xyy,xyyy,YYXYYXYYxyyxYX,YYYXYxyyyxyXYYXYxYX,33,20,18
aca_72,25,3,YYxYx,Xyy,YYxYYxYxYYxYxYYxYxYXyyXYxYx,YYxYYxYYxYYxyXyyXyXyyXYxYxYYxYx,58,20,18
aca_72,26,3,Yxx,XXyXy,YYxxYxxYxYxxYxxYxxYxx,YXyXyXXyXyXXyXyXXyXXyXXyxYxxYxYxx,54,20,18
aca_72,27,3,xxy,xxyxy,YXYxyxYXXYXXYXX,YYXXYXYXXYxyxyxxyXYXX,36,20,18
aca_72,28,3,xyxyy,xyy,YYXYXYxyyxYXYxyyxyX,YYXYXYYXYXyxyxyyxyxyX,40,20,18
aca_72,29,4,YYYYx,y,YYYYYYYxyyXyyyyXYxYYYYx,YYYYYxYYYYxYYYYxYXyyyyXYx,48,20,18
aca_72,30,4,x,XXXXy,YxxYxxxxxYxxxxxxx,YXyXXXXyXXXXyXXXXXXyxxYxxxx,44,20,18
aca_72,31,4,x,xxxxy,YXYXXXXXXYXXX,YXyxxxxyxxxxyxxyxxYXXXX,36,20,18
aca_72,32,4,xyyyy,y,YYYYXYxyyyyxyxyyX,YYYYXYYYYXYYYXyxyyyyxyX,40,20,18
aca_72,33,4,YYYx,Xyyyy,YYYYxYYYxYYYxYYYxYXYxYYYx,YYYYxYYYYxYYYYxyXyyyyXyyyXYxYYYxYYYx,61,20,18
aca_72,34,4,Yx,XyXyXyy,YYxYYxYxYxYxYYxYxYxYxYxYx,YYxYxYxYYxYxYxYYxyXyXyXyyXyXYxYxYxYxYx,63,20,18
aca_72,35,4,YxYxYxx,Xy,YXyXyXyXyXyXyXXyXyXyXXyxYxYxYxxYx,YXyXyXyXYxxYxYxYxYxxYxYxYxxYxYxYxx,67,20,18
aca_72,36,4,Yxxxx,XXXy,YXyXYxxxxYxxxYxxxxYxxxxYxxxx,YXyXXXyXXXyXXXyXXXXyXXXXyxYxxxxYxxx,63,20,18
aca_72,37,4,xxxxy,xxxy,YXXyxxxxyxxxxyXYXXXX,YXyxxxyXYXyxxxxyxYXXX,41,20,18
aca_72,38,4,xxyxyxy,xy,YXYXYXyxxyxyxyxYXYXXX,YXYXYXXYXYXYXXYXYXyxxyxyxyxxyX,51,20,18
aca_72,39,4,xy,xyxyxyy,YYYXYXYXYXYXYYXYX,YYXYYXYXYXYYXYXYXYxyyxyxyxyXYX,47,20,18
aca_72,40,4,xyyy,xyyyy,YYYXYYYXYYxyyyxYX,YYYYXYxyyyyxyXYYYXYxYX,39,20,18
aca_72,41,4,YYx,XyyXyyy,YYYYxYYxYYxYYYxYYxYYxYYxYYx,YYYxYYxYYYxYYxYYYxyXyyXyyyXyyXYxYYxYYxYYx,68,20,18
aca_72,42,4,YxxYxxx,XXy,YXyXXyXYxxxYxxYxxYxxxYxxYxxxYxxYxxx,YXyXXyXXyXXyXXyXXXyXXyXXXyxYxxYxxxYxx,72,20,18
aca_72,43,4,xxxyxxy,xxy,YXyXYXXYXyxxxyxxyxYXX,YXyxxxyxxyxxxyXYXXYXXXYXXYXXX,50,20,18
aca_72,44,4,xyy,xyyxyyy,YYYXYxYXYYXYYXYYX,YYYYXYYXYYYXYYXYxyyyxyyxyXYYX,46,20,18
aca_72,45,4,YYYxYYx,Xyyy,YYYxYYYxYYxYYYxYYxYYYxYYxYXyyyXYxYYx,YYYxYYYxYYYxYYYxyXyyyXyyXyyyXYxYYxYYYxYYx,77,20,18
aca_72,46,4,YYxYYxYx,Xyy,YYxYYxYYxYxYYxYYxYxYYxYYxYxYXyyXyyXYxYx,YYxYYxYYxYYxYYxyXyyXyXyyXyyXYxYxYYxYYxYx,79,20,18
aca_72,47,4,Yxx,XXyXXyXy,YxYxYxxYxxYxxYxYxxYxxYxxYxxYxx,YXyXyXXyXXyXyXXyXXyXyXXyXXyXXyXXyxYxxYxYxxYxx,75,20,18
aca_72,48,4,Yxxx,XXXyXXy,YxYxxxYxxxYxxYxxxYxxxYxxxYxxx,YXyXXyXXXyXXyXXXyXXyXXXyXXXyXXXyxYxxxYxxYxxx,73,20,18
aca_72,49,4,xxxy,xxxyxxy,YXyxxyxxxyxxxyxxxyX,YXYXXXYXXYXXXYxyxxyxxxyXYXXX,47,20,18
aca_72,50,4,xxy,xxyxxyxy,YYXXYXXYXXYXXYXYXX,YXYXYXXYXXYXYXXYXXYxyxyxxyxxyXYXX,51,20,18
aca_78,0,0,x,y,YYXXyx,YYYYYYYXyXyxyXX,21,21,19
aca_78,1,1,Yx,y,YYXyXyx,YYYYYYXyyXyxyXyX,23,21,19
aca_78,2,1,x,Xy,YXXyxYx,YYxxYxyXyXyXyXyXyXyxx,28,21,19
aca_78,3,1,x,xy,YXYXXyx,YYxyxyxyxyxyxyxyxxYXX,28,21,19
aca_78,4,1,xy,y,YYXYXyx,YYYYYYYYXXyxyXYX,23,21,19
aca_78,5,2,YYx,y,YYXyyXyx,YYYYYXyyyXyxyXyyX,25,21,19
aca_78,6,2,x,XXy,YXXyxYxx,YXyXXXyXyXXYxxYxxYxxYxxYxxYxx,37,21,19
aca_78,7,2,x,xxy,YXXYXXyx,YXYxyxxyxxyxxyxxyxxyxxyxxYXXX,37,21,19
aca_78,8,2,xyy,y,YYXYYXyx,YYYYYYYYYXYXyxyXYYX,27,21,19
aca_78,9,2,Yx,Xyy,YYxYXyXyx,YYYxYxYYxyXyyXyyXyyXyyXyyXyxYx,39,21,19
aca_78,10,2,Yxx,Xy,YXyXXyxYx,YYxxYxYxyXyXyXyXyXyxYxx,32,21,19
aca_78,11,2,xxy,xy,YXYXXYXyx,YXYXYXYXYXYXYXYXXyxxyXYXX,34,21,19
aca_78,12,2,xy,xyy,YYXYXyxYX,YYXYYXYYXYYXYYXYYXYYXyyxyxyXYX,39,21,19
aca_78,13,3,YYYx,y,YYYxyyXYx,YYYYXyyyyXyxyXyyyX,27,21,19
aca_78,14,3,x,XXXy,YXXyxYxxx,YXyXXXXyXXyXXYxxxYxxxYxxxYxxxYxxxYxxx,46,21,19
aca_78,15,3,x,xxxy,YXXyxYXXX,YXyxxyxxxxyXXYXXXYXXXYXXXYXXXYXXXYXXX,46,21,19
aca_78,16,3,xyyy,y,YYYXyxYYX,YYYYYYYYYYXYYXyxyXYYYX,31,21,19
aca_78,17,3,YYx,Xyyy,YYYxYXyyXyx,YYYYxYYxYYYxyXyyyXyyyXyyyXyyyXyyyXyxYYx,50,21,19
aca_78,18,3,Yx,XyXyy,YYxYxYXyXyx,YYxYYxYxYxYYxyXyXyyXyXyyXyXyyXyXyyXyXyyXyXyxYx,57,21,19
aca_78,19,3,YxYxx,Xy,YXyXyXXyxYx,YYxxYxYxYxyXyXyXyXyxYxYxx,36,21,19
aca_78,20,3,Yxxx,XXy,YXyXXXyxYxx,YXyXXyXXXyXyXXXyXYxxYxxYxxYxxYxx,43,21,19
aca_78,21,3,xxxy,xxy,YXyxYXXYXXX,YXXYXXYXXYXXYXXYXXYXXYXXyxxxyXYXXX,45,21,19
aca_78,22,3,xxyxy,xy,YXYXyxYXYXX,YXYXYXYXYXYXYXYXYXXYXyxxyXYXYXX,42,21,19
aca_78,23,3,xy,xyxyy,YYXYXyxYXYX,YYXYXYYXYXYYXYXYYXYXYYXYXYYXYXYYXyxyyxyxyxyXYX,57,21,19
aca_78,24,3,xyy,xyyy,YYYXYYXyxYX,YYYXYYYXYYYXYYYXYYYXYYYXYYYXyyxyyxyXYYX,50,21,19
aca_78,25,3,YYxYx,Xyy,YYxYXyyXyXyx,YYYxYxYYxYYxyXyyXyyXyyXyyXyxYYxYx,45,21,19
aca_78,26,3,Yxx,XXyXy,YXyXXyxYxYxx,YXyXyXXyXXyXyXyXXyXYxxYxYxxYxYxxYxYxxYxYxxYxYxx,59,21,19
aca_78,27,3,xxy,xxyxy,YXYXXYXyxYXX,YXYXyxyxxyxxyXYXXYXYXXYXYXXYXYXXYXYXXYXYXXYXYXX,59,21,19
aca_78,28,3,xyxyy,xyy,YYXYXYYXyxYX,YYXYYXYYXYYXYYXYYXYYXYYXYXyxyxyXYYXYX,49,21,19
aca_78,29,4,YYYYx,y,YYYYxyyXYx,YYYYYxyyyxYYYYxYXYx,29,21,19
aca_78,30,4,x,XXXXy,YXXyxYxxxx,YXyXXXXXyXXXyXXYxxxxYxxxxYxxxxYxxxxYxxxxYxxxx,55,21,19
aca_78,31,4,x,xxxxy,YXXyxYXXXX,YXyxxxyxxxxxyXXYXXXXYXXXXYXXXXYXXXXYXXXXYXXXX,55,21,19
aca_78,32,4,xyyyy,y,YYYYXyxYYX,YYYYYYYYYYYXYYYXyxyXYYYYX,35,21,19
aca_78,33,4,YYYx,Xyyyy,YYYYxYXyyyXyx,YYYYYxYYYxYYYYxyXyyyyXyyyyXyyyyXyyyyXyyyyXyxYYYx,61,21,19
aca_78,34,4,Yx,XyXyXyy,YYxYxYxYXyXyx,YYxYxYYxYxYxYxYYxyXyXyXyyXyXyXyyXyXyXyyXyXyXyyXyXyXyyXyXyXyxYx,75,21,19
aca_78,35,4,YxYxYxx,Xy,YXyXyXyXXyxYx,YYxxYxYxYxYxyXyXyXyxYxYxYxx,40,21,19
aca_78,36,4,Yxxxx,XXXy,YXyXXXXyxYxxx,YXyXXXyXXXXyXXyXXXXyXYxxxYxxxYxxxYxxxYxxx,54,21,19
aca_78,37,4,xxxxy,xxxy,YXyxYXXXYXXXX,YXXyxxxxyXYXXXXYXXXYXXXYXXXYXXXYXXXYXXXYXXX,56,21,19
aca_78,38,4,xxyxyxy,xy,YXYXYXyxYXYXX,YXYXYXYXYXYXYXYXYXYXXYXYXyxxyXYXYXYXX,50,21,19
aca_78,39,4,xy,xyxyxyy,YYXYXyxYXYXYX,YYXYXYXYYXYXYXYYXYXYXYYXYXYXYYXYXYXYYXYXYXYYXyxyxyyxyxyxyxyXYX,75,21,19
aca_78,40,4,xyyy,xyyyy,YYYYXYYYXyxYX,YYYYXYYYYXYYYYXYYYYXYYYYXYYYYXYYYYXyyxyyyxyXYYYX,61,21,19
aca_78,41,4,YYx,XyyXyyy,YYYxYYxYXyyXyx,YYYxYYYxYYxYYxYYYxyXyyXyyyXyyXyyyXyyXyyyXyyXyyyXyyXyyyXyyXyxYYx,77,21,19
aca_78,42,4,YxxYxxx,XXy,YXyXXyXXXyxYxx,YXyXXyXXyXXXyXyXXXyXXyXYxxYxxYxxYxx,49,21,19
aca_78,43,4,xxxyxxy,xxy,YXyxYXXYXXXYXX,YXyxxxyXYXXYXXXYXXYXXYXXYXXYXXYXXYXXYXXYXXX,57,21,19
aca_78,44,4,xyy,xyyxyyy,YYYXYYXyxYXYYX,YYYXYYXYYYXYYXYYYXYYXYYYXYYXYYYXYYXYYYXYYXYYYXyxyyyxyyxyyxyXYYX,77,21,19
aca_78,45,4,YYYxYYx,Xyyy,YYYxYXyyyXyyXyx,YYYYxYYxYYYxYYYxyXyyyXyyyXyyyXyyyXyxYYYxYYx,58,21,19
aca_78,46,4,YYxYYxYx,Xyy,YYxYYxyXyyXYxYx,YYYxYxYYxYYxYYxyXyyXyyXyyXyxYYxYYxYx,51,21,19
aca_78,47,4,Yxx,XXyXXyXy,YXyXXyxYxYxxYxx,YXyXyXXyXXyXXyXyXXyXyXXyXYxxYxxYxYxxYxxYxYxxYxxYxYxxYxxYxYxxYxxYxYxxYxx,86,21,19
aca_78,48,4,Yxxx,XXXyXXy,YXyXXXyxYxxYxxx,YXyXXyXXXyXXXyXXyXXyXXXyXYxxxYxxYxxxYxxYxxxYxxYxxxYxxYxxxYxxYxxx,79,21,19
aca_78,49,4,xxxy,xxxyxxy,YXyxYXXXYXXYXXX,YXyxxyxxxyxxxyXYXXXYXXYXXXYXXYXXXYXXYXXXYXXYXXXYXXYXXXYXXYXXXYXX,79,21,19
aca_78,50,4,xxy,xxyxxyxy,YXYXXYXyxYXXYXX,YXYXyxxyxyxxyxxyxxyXYXXYXYXXYXXYXYXXYXXYXYXXYXXYXYXXYXXYXYXXYXXYXYXXYXX,86,21,19
aca_80,0,0,x,y,YXXXXyxxYx,YXYxYXyxyXX,21,21,19
aca_80,1,1,Yx,y,YXYxyXyxxYx,YYxYXyXyXyXyxYx,26,21,19
aca_80,2,1,x,Xy,YYxyXXyyxx,YXXXXyxxYxx,21,21,19
aca_80,3,1,x,xy,YYXXXXyxx,YYXyxxyXXYXX,21,21,19
aca_80,4,1,xy,y,YYXYxYXyxyXYX,YXYXYXYXyxyxx,26,21,19
aca_80,5,2,YYx,y,YYxYXYxyXyxYx,YYYxYXyyXyyXyyXyxYYx,33,21,19
aca_80,6,2,x,XXy,YXXXXyxxYxxx,YXyXyXXYxYxxx,25,21,19
aca_80,7,2,x,xxy,YXYXXXXyxx,YXYXyxxxyXXYXXX,25,21,19
aca_80,8,2,xyy,y,YYYXYxYXyxyXYYX,YYXYYXYYXyxyyxyxYX,33,21,19
aca_80,9,2,Yx,Xyy,YYYxyXyXyyxYx,YYxYxYXyXyXyXyxYx,30,21,19
aca_80,10,2,Yxx,Xy,YYxyXXyxxYxx,YXyXXyXXyXXyxYxxYxYxx,33,21,19
aca_80,11,2,xxy,xy,YYXyxxyXYXXYXYXX,YXyxxyxxYXXYXXYXX,33,21,19
aca_80,12,2,xy,xyy,YYXYXYXYXyxyx,YYYXyxyxyXYXYYXYX,30,21,19
aca_80,13,3,YYYx,y,YYYxYXYxyXyxYYx,YYYYxYXyyyXyyyXyyyXyxYYYx,40,21,19
aca_80,14,3,x,XXXy,YXXXXyxxYxxxx,YXyXXyXXYxxYxxxx,29,21,19
aca_80,15,3,x,xxxy,YXXYXXXXyxx,YXyxxxxyXXYXXXXYXX,29,21,19
aca_80,16,3,xyyy,y,YYYYXYxYXyxyXYYYX,YYYXYYYXYYYXyxyyyxyyxYX,40,21,19
aca_80,17,3,YYx,Xyyy,YYYYxyXyyXyyxYYx,YYYxYYxYXyyXyyXyyXyxYYx,39,21,19
aca_80,18,3,Yx,XyXyy,YYxYYxyXyXyXyyXyxYx,YYxYxYxYXyXyXyXyxYx,38,21,19
aca_80,19,3,YxYxx,Xy,YYxyXXyxYxxYxYxx,YXyXyXXyXyXXyXyXXyxYxYxxYxYxYxx,47,21,19
aca_80,20,3,Yxxx,XXy,YXyXyXXXyXXYxxx,YXyXXXyXXXyXXXyxYxxxYxxYxxx,42,21,19
aca_80,21,3,xxxy,xxy,YXYXyxxxyXYXXXYXXYXXX,YXyxxxyxxYXXXYXXXYXXX,42,21,19
