name,r1,r2,n_members,members
ac19x_54929,YYXyXXyXyxx,YYxxyx,1,54929
ac19x_54930,YYYXXyXyxYX,YXYXXyx,1,54930
ac19x_54931,YYYxxYxYXXyyXX,YXXYx,1,54931
ac19x_54932,YYXXYxxyxyXX,YXYXXYx,1,54932
ac19x_54933,YYXXXXX,YYxyXyxYXXXX,1,54933
ac19x_54934,YYYXYxyX,YYYxYXyXyyxYXYxYX,1,54934
ac19x_54935,YYXYXyX,YYXXYXXX,1,54935
ac19x_54936,YYYxYXyXXyX,YXYXXYXX,1,54936
ac19x_54937,YYYxxxyXX,YXXYxxYxx,1,54937
ac19x_54938,YYxYXyyxxyxyXX,YXXyx,1,54938
ac19x_54939,YYxxyX,YXYXYxxyXyxyx,1,54939
ac19x_54940,YYxyXyxxyxYXX,YXYXyX,1,54940
ac19x_54941,YYxxyx,YXXXyXXyx,1,54941
ac19x_54942,YYYYxyxyxyyxyxx,YXXyx,1,54942
ac19x_54943,YYXXYXXyyxxyx,YYxxyx,1,54943
ac19x_54944,YYxxyXyxyXX,YXyxYX,1,54944
ac19x_54945,YYxxyX,YXXyXXyxYxxYx,1,54945
ac19x_54946,YXXXyxx,YXyXYxYXyX,1,54946
ac19x_54947,YYXyyxxyXYXXyX,YXXyx,1,54947
ac19x_54948,YYXyxYYxyxxxyx,YXXyx,1,54948
ac19x_54949,YYYXXXXXYYxyx,YXyxYX,1,54949
ac19x_54950,YYxYxyXYxyXXX,YXyxYX,1,54950
ac19x_54951,YYxyxYxyXyxYx,YXXyx,1,54951
ac19x_54952,YYYYYx,YYxyXyxyX,1,54952
ac19x_54953,YYYYxYYxyXYYx,YYYxYXyx,1,54953
ac19x_54954,YYXyXYXXyyxYXX,YXXyx,1,54954
ac19x_54955,YXYxxxxxyXXX,YXYxxyx,1,54955
ac19x_54956,YXYXyX,YXyXyXyXYxxYx,1,54956
ac19x_54957,YYx,YXyxYXyxYx,1,54957
ac19x_54958,YYXXyxYYXyyxxx,YXXyx,1,54958
ac19x_54959,YYXYxxxyXyXX,YYXXYXX,1,54959
ac19x_54960,YYXyxyXYxxyXYX,YXYXX,1,54960
ac19x_54961,YYYYYxxyxyXX,YYxxyXX,1,54961
ac19x_54962,YXYxxyxxyxYXX,YXYxyx,1,54962
ac19x_54963,YYxYXyxyX,YXYxyx,1,54963
ac19x_54964,YYXXX,YYXXyXXYYxyxyx,1,54964
ac19x_54965,YYYYYXXyXyxyyx,YXYXX,1,54965
ac19x_54966,YYXyxyXXYXX,YXXXYxyX,1,54966
ac19x_54967,YYYXYxyX,YYXyxYXYxYX,1,54967
ac19x_54968,YYxYXyxyxyXYXX,YXXYx,1,54968
ac19x_54969,YYYXyyx,YYYxyXYxyxyX,1,54969
ac19x_54970,YYXXyyXYxYxyx,YXXYx,1,54970
ac19x_54971,YXYxyXYxyX,YXyxYxYXXyx,1,54971
ac19x_54972,YYYxxyyXyyx,YXXYXXX,1,54972
ac19x_54973,YYYYxyyXXYXyX,YXyxYX,1,54973
ac19x_54974,YYYxxyXYXXXyX,YXyxYX,1,54974
ac19x_54975,YYXYXXyyX,YXYxxyXyX,1,54975
ac19x_54976,YYxxxyxxx,YXyxYXXyx,1,54976
ac19x_54977,YXXXyXXXyxx,YXXyXyXX,1,54977
ac19x_54978,YYYYxYxyXXXyX,YXyxYX,1,54978
ac19x_54979,YYxxYYxxyx,YYxxxyXYx,1,54979
ac19x_54980,YYYxxyXXXyyxx,YXyxYX,1,54980
ac19x_54981,YXYXYXXYXyx,YXyxYXyxYX,1,54981
ac19x_54982,YYYXyXXXyXX,YXXyx,1,54982
ac19x_54983,YXYxyXYxyX,YXyXYxyxxyXyx,1,54983
ac19x_54984,YYxYYxxxYXXyX,YXXyxYx,1,54984
ac19x_54985,YYXXyXyyX,YXXyXyXX,1,54985
ac19x_54986,YYYXYxyXX,YXXYx,1,54986
ac19x_54987,YXYxYXXyX,YXXXyxYx,1,54987
ac19x_54988,YYXYXyyxYXX,YYXXYXXX,1,54988
ac19x_54989,YYXYXXXYX,YXYxyX,1,54989
ac19x_54990,YYYXYXXXyxyXyx,YXXyx,1,54990
ac19x_54991,YYYXXyyyxYYxyX,YXYXX,1,54991
ac19x_54992,YYXyXXXYxYxyyx,YXXyx,1,54992
ac19x_54993,YXyXyXyXYxxxx,YXyxYX,1,54993
ac19x_54994,YXXyXYXXX,YXXyXYXX,1,54994
ac19x_54995,YYxyxxyxxyx,YXXyXYXX,1,54995
ac19x_54996,YXYXyxxyXXyx,YXXyx,1,54996
ac19x_54997,YYYYYXyXyx,YXYXXYxYx,1,54997
ac19x_54998,YYXXyXYxYXyxYx,YXXYx,1,54998
ac19x_54999,YYXyyxxyxxyXYX,YXXYx,1,54999
ac19x_55000,YYXXX,YXYXXXyxx,1,55000
ac19x_55001,YYXXyyxxYxx,YYxxyx,1,55001
ac19x_55002,YYXyxYXYX,YXXYx,1,55002
ac19x_55003,YYYYXXYXXyyyyX,YXXyx,1,55003
ac19x_55004,YYXyyXYYxyXyx,YYxxyx,1,55004
ac19x_55005,YYXXyXYXYXyXX,YXYXyX,1,55005
ac19x_55006,YYXYxYxYXyyX,YXXYx,1,55006
ac19x_55007,YXYXXYx,YXYxxyXX,1,55007
ac19x_55008,YYYYXYX,YXYxYX,1,55008
ac19x_55009,YYYXYXYxyXyyX,YXYXYXX,1,55009
ac19x_55010,YYYYxyyXyyyXX,YXXyx,1,55010
ac19x_55011,YYXXX,YYXXyXyXYYxyx,1,55011
ac19x_55012,YYYXyxYXXyx,YXXYxxyX,1,55012
ac19x_55013,YYXYxYXXXXXXyx,YYXXX,1,55013
ac19x_55014,YYXYXXXyyXyxyx,YXXyx,1,55014
ac19x_55015,YYXyyXYxYXyyx,YXYXyX,1,55015
ac19x_55016,YXYxxxyx,YXYxyxxyxYx,1,55016
ac19x_55017,YYYXXYXXX,YYYxyXXXYXX,1,55017
ac19x_55018,YYYXYxYXYXyX,YXYXXYx,1,55018
ac19x_55019,YYYYxyyxyxYxyx,YXXyx,1,55019
ac19x_55020,YXXYxxxyX,YXXXXYxYxx,1,55020
ac19x_55021,YYXXX,YYXXXyXYxyyxYx,1,55021
ac19x_55022,YYXYxxxyXXYXXXX,YXyxYX,1,55022
ac19x_55023,YYxxxxxyx,YYxyxYxyxx,1,55023
ac19x_55024,YYXyXyXXYx,YXXXXyxYx,1,55024
ac19x_55025,YYYXXYXXyX,YYXXYXXyx,1,55025
ac19x_55026,YYxyXXXXyXyX,YXyXXXXyx,1,55026
ac19x_55027,YYYxxxyXYXXX,YXXYx,1,55027
ac19x_55028,YYYxyXXXXYxYX,YXyxYX,1,55028
ac19x_55029,YXYXXYXYxxxxyX,YXXYx,1,55029
ac19x_55030,YYxxxyxxyXyXXX,YXXyx,1,55030
ac19x_55031,YYxxyXYXyyx,YXYXXXyX,1,55031
ac19x_55032,YYXYxYXyyXYx,YXXYx,1,55032
ac19x_55033,YYXXX,YYxxyxYXyXyXyx,1,55033
ac19x_55034,YYYYxyyyX,YYYxyyxyyX,1,55034
ac19x_55035,YYXYXyyXYXyx,YXXyx,1,55035
ac19x_55036,YYXXYxxYXXyx,YYxxyXX,1,55036
ac19x_55037,YXYxyXyxx,YXXXYxyXX,1,55037
ac19x_55038,YYYXXXYxxyXyyX,YXXyx,1,55038
ac19x_55039,YXYXXyxyxxxxyX,YXXyx,1,55039
ac19x_55040,YYXYXXyyXyXXYx,YXXyx,1,55040
ac19x_55041,YYXyxxyXXYx,YXyxYX,1,55041
ac19x_55042,YYXXyyx,YYxyX,1,55042
ac19x_55043,YYXYYxYYXXXXyx,YXXYx,1,55043
ac19x_55044,YYXXYXyXXyx,YXXyx,1,55044
ac19x_55045,YYXXX,YYXyyxYXXyXYx,1,55045
ac19x_55046,YYXXX,YYXXyxYXXXyxx,1,55046
ac19x_55047,YXYXXyx,YXyxxYXXYxyX,1,55047
ac19x_55048,YXXyxYxYXXyX,YXyXYXX,1,55048
ac19x_55049,YYXXXXyyxYx,YXYXXYXX,1,55049
ac19x_55050,YYYYYXYXXXXXX,YXyxYX,1,55050
ac19x_55051,YYXYXyxxYx,YXXyxYx,1,55051
ac19x_55052,YYYxxxyXyX,YXyXYxx,1,55052
ac19x_55053,YXYxYXYxxyx,YXXYxxyx,1,55053
ac19x_55054,YYXYXYXYXXYYxx,YXXYx,1,55054
ac19x_55055,YXXYxyXyx,YXyXYxYXyx,1,55055
ac19x_55056,YYYXyXyXYYYxYX,YXXYx,1,55056
ac19x_55057,YXYXX,YXYXyxxxyxxyX,1,55057
ac19x_55058,YYxyxxx,YXyxYXyxx,1,55058
ac19x_55059,YYXXXyXXYYxyx,YXyxYX,1,55059
ac19x_55060,YYYxYXYYXXYXX,YXXYx,1,55060
ac19x_55061,YYYXXXX,YYYxxyyxyyXX,1,55061
ac19x_55062,YXYxxxyxYxyxx,YXXyx,1,55062
ac19x_55063,YYXYYXXXyXyxx,YXyxYX,1,55063
ac19x_55064,YYYXyXXXyx,YXYXXXXyx,1,55064
ac19x_55065,YYXYXYXYXXX,YXyxYX,1,55065
ac19x_55066,YYxxxyXXYXyyX,YYxxyX,1,55066
ac19x_55067,YYXyXYXXXyxx,YXXYxyX,1,55067
ac19x_55068,YYXXXYYxxYX,YXXYx,1,55068
ac19x_55069,YXXYXyXyxxxyx,YXXYx,1,55069
ac19x_55070,YYXyxxyxYXYXX,YXyxYX,1,55070
ac19x_55071,YYXYXXXXYYx,YXYXXyxx,1,55071
ac19x_55072,YYXYxxxxyXyx,YXYxxyx,1,55072
ac19x_55073,YYxyxxxYXYxx,YXYxxyx,1,55073
ac19x_55074,YYXyyXyyXXXXXYx,YXXyx,1,55074
ac19x_55075,YYYYx,YYYXYxxxyX,1,55075
ac19x_55076,YYXyxyxxyx,YXyXYXX,1,55076
ac19x_55077,YXYxxyXXyxx,YXXYxyX,1,55077
ac19x_55078,YYXXyxxxyxxyX,YXXyx,1,55078
ac19x_55079,YXXYxYxYXXYx,YXXyxYx,1,55079
ac19x_55080,YYxYxyXyXX,YXXYxyX,1,55080
ac19x_55081,YYXYXyxyX,YXyxYXyxx,1,55081
ac19x_55082,YYYXXyxYYXyyx,YYYXyxYX,1,55082
ac19x_55083,YYXyXXyyX,YXyxYXXyx,1,55083
ac19x_55084,YYxxxyXXyxyx,YXXyx,1,55084
ac19x_55085,YYXXYXXYXXyx,YXXYxyX,1,55085
ac19x_55086,YYXYXyyxYXXyX,YXYXyX,1,55086
ac19x_55087,YYxyXYxYxyXyXX,YXXyx,1,55087
ac19x_55088,YYYX,YXyXYxx,1,55088
ac19x_55089,YYxxYXyyXyXYXX,YXXyx,1,55089
ac19x_55090,YXYxYXXyxyX,YXXXXYx,1,55090
ac19x_55091,YYxyxxyXyx,YXYXXyx,1,55091
ac19x_55092,YYXyXXYXXXX,YXyXYXX,1,55092
ac19x_55093,YYxYXXX,YYxxxyXyXXYX,1,55093
ac19x_55094,YYYXYxYXyyXYYX,YXXYx,1,55094
ac19x_55095,YYYYxyyXYXyyX,YXyxYX,1,55095
ac19x_55096,YYxyxxYXyXXX,YXXYxyX,1,55096
ac19x_55097,YXYXXyxxxYXXX,YXyxYX,1,55097
ac19x_55098,YXYXyxxyX,YXXYXXXXyx,1,55098
ac19x_55099,YYYxxyxyyXXyX,YXXyx,1,55099
ac19x_55100,YXYXYXX,YXXXyXYxxx,1,55100
ac19x_55101,YYXYXYYXXYXXyX,YXYXX,1,55101
ac19x_55102,YYXYYxxyyXyX,YXXyxYx,1,55102
ac19x_55103,YXXyXXYxxyx,YXyXYXXX,1,55103
ac19x_55104,YXXYXXXYXyXyx,YXXyx,1,55104
ac19x_55105,YYxYxYxyx,YXyxYXyxYx,1,55105
ac19x_55106,YYxYXXX,YXYxYxyXyX,1,55106
ac19x_55107,YYXXX,YXyXyXyXYxxxxxx,1,55107
ac19x_55108,YYYYxyxxyyyXYx,YXXyx,1,55108
ac19x_55109,YXYxxxyXYxyx,YXYxxyx,1,55109
ac19x_55110,YYxyxxxxyxxxyX,YXXyx,1,55110
ac19x_55111,YYXXX,YYXXXyxxYXXyxx,1,55111
ac19x_55112,YYXXXyyxx,YYXyyXyXX,1,55112
ac19x_55113,YYXXXYXXXyx,YXXYxyX,1,55113
ac19x_55114,YYXXyxyxx,YXyXXYXXX,1,55114
ac19x_55115,YYYXXyxyyXXXYxx,YXyxYX,1,55115
ac19x_55116,YYXyXyxxxxyXX,YXXyx,1,55116
ac19x_55117,YYxyxyxxYXXXX,YXXyx,1,55117
ac19x_55118,YYYxyxxyxyxxyx,YXXyx,1,55118
ac19x_55119,YYXXyXyxYxx,YYxyXYx,1,55119
ac19x_55120,YXXYXXXyxx,YXXXyxx,1,55120
ac19x_55121,YYYXXXXXYXYxx,YXyxYX,1,55121
ac19x_55122,YYXYxxxyxxyX,YXXXyxx,1,55122
ac19x_55123,YYXXyXyxYXXXXX,YXXyx,1,55123
ac19x_55124,YYXyXXXXYxyx,YXXXYXXXX,1,55124
ac19x_55125,YXXXYxyX,YXXyxxxYXyx,1,55125
ac19x_55126,YYXYXXyyxx,YYxxyXX,1,55126
ac19x_55127,YXYXYXXyx,YXYXXXXXYx,1,55127
ac19x_55128,YYxyXYxxyxyXX,YXYxyx,1,55128
ac19x_55129,YYXYXYxyXXXYx,YXyxYX,1,55129
ac19x_55130,YYYYXYXXYxYXYxYYX,YYYXyxYX,1,55130
ac19x_55131,YYYXXYYXX,YXYXYXXYx,1,55131
ac19x_55132,YYxxyxxyXXXXX,YXXYxyX,1,55132
ac19x_55133,YYYXXyXYxyxyXX,YXyXYXX,1,55133
ac19x_55134,YYXyxYxYxyx,YXYxxyx,1,55134
ac19x_55135,YYxyxxYXXYXXX,YXXYx,1,55135
ac19x_55136,YYYYxyyxxyyyX,YXXyx,1,55136
ac19x_55137,YXXXXXYxyx,YXyxYXyxYXX,1,55137
ac19x_55138,YYxyxYxYXyXyX,YXXYx,1,55138
ac19x_55139,YYxYXX,YYxyXYxyXYX,1,55139
ac19x_55140,YYYXyXyyXYXX,YXyXYXX,1,55140
ac19x_55141,YYxYxyXYXyx,YXXYxyx,1,55141
ac19x_55142,YYYXYYX,YYXYYxyX,1,55142
ac19x_55143,YYXyXXyyxyxYxx,YXYXX,1,55143
ac19x_55144,YYYxxxyXXYXXXXX,YXyxYX,1,55144
ac19x_55145,YYXyxxxxyXX,YYxxxyX,1,55145
ac19x_55146,YYYXYXyxyxxyxx,YXXyx,1,55146
ac19x_55147,YYXXYxyxxyx,YXXYxxyx,1,55147
ac19x_55148,YXYXXyXXXX,YXYXXyxyx,1,55148
ac19x_55149,YYXYXYXyxyXyXX,YXXyx,1,55149
ac19x_55150,YXXXXXyxxxx,YXyxxYxxx,1,55150
ac19x_55151,YYXyXYYXyxyX,YXXYXXX,1,55151
ac19x_55152,YYYYXYXyXXXXyx,YYXXX,1,55152
ac19x_55153,YXXyXYxxx,YXyXXyXyxYxx,1,55153
ac19x_55154,YYYxyXX,YYxxYXXX,1,55154
ac19x_55155,YYxxxyxx,YXXXyXXyX,1,55155
ac19x_55156,YYxyXYXXXYXyyX,YXXyx,1,55156
ac19x_55157,YXYxxxxxyXXyX,YXyxYX,1,55157
ac19x_55158,YXYXXyx,YXXYXXX,1,55158
ac19x_55159,YXYxyxxxx,YXyxYXyxx,1,55159
ac19x_55160,YYXXYxxxxxxyx,YYxxyx,1,55160
ac19x_55161,YXYxxxxyXXX,YXXXYxx,1,55161
ac19x_55162,YYxxyXYXyXX,YXXYxxyX,1,55162
ac19x_55163,YYXyXXYXyX,YXXYXyXXX,1,55163
ac19x_55164,YYxxxxxyX,YxxxYxxxxxx,1,55164
ac19x_55165,YYxyXYXyyxxyX,YXYxyx,1,55165
ac19x_55166,YYXyxxyxxxYX,YXYxxyx,1,55166
ac19x_55167,YXYXyX,YXXyXYXXXXXYx,1,55167
ac19x_55168,YYYxyXYx,YYxYxYXyxYX,1,55168
ac19x_55169,YYYxyXXyxyx,YXYXyX,1,55169
ac19x_55170,YYxYXXXXyyxyx,YYxxyx,1,55170
ac19x_55171,YYxxyXXyx,YXYXXXXXyx,1,55171
ac19x_55172,YYYXXXXXXyXYxx,YXYXX,1,55172
ac19x_55173,YYXXYXX,YYXXYXXyxYxyX,1,55173
ac19x_55174,YXXYxxyX,YXXXXXXYxYx,1,55174
ac19x_55175,YYYYxyyxxYXyyX,YXXyx,1,55175
ac19x_55176,YYYxYYXyyX,YXYxYXXYx,1,55176
ac19x_55177,YYYxYXXXyxyyx,YXYxyx,1,55177
ac19x_55178,YXYXX,YXXYxYxxxyXyXX,1,55178
ac19x_55179,YYYYXYYYXXXXX,YXyxYX,1,55179
ac19x_55180,YYXYXyyxyXXYx,YXXyx,1,55180
ac19x_55181,YYYXYxyyxyx,YYxxyx,1,55181
ac19x_55182,YYXyXYxxyxyXYX,YXYXX,1,55182
ac19x_55183,YXXXyxx,YXXyxYxyXyx,1,55183
ac19x_55184,YXXYXXXyxYxYxx,YXXYx,1,55184
ac19x_55185,YXXXXXXYxxYxyxx,YXyxYX,1,55185
ac19x_55186,YYYXyxxyxyX,YXXYxyx,1,55186
ac19x_55187,YYYxyXXyyxYXyxx,YXyxYX,1,55187
ac19x_55188,YYXyyXyxyxYx,YXYXX,1,55188
ac19x_55189,YYXyyXYxYXXYx,YXXYx,1,55189
ac19x_55190,YYXXyx,YXYXXYxyx,1,55190
ac19x_55191,YYXYXXXyxyx,YXYXYXXX,1,55191
ac19x_55192,YYxxYxYxYXXX,YXXyxYx,1,55192
ac19x_55193,YYXYXyXYxyyx,YXXYxyX,1,55193
ac19x_55194,YXYXXYxxyxYx,YXXYxyx,1,55194
ac19x_55195,YYXYxyXYXyXXX,YXYXyX,1,55195
ac19x_55196,YXYXXXXYXXX,YXXYxyXX,1,55196
ac19x_55197,YYxYXXyxYXXyx,YXyxYX,1,55197
ac19x_55198,YYXyxYxyXYxyx,YYxxyx,1,55198
ac19x_55199,YYxxyxyxYxyxyX,YXXyx,1,55199
ac19x_55200,YXYxxYxYxyX,YXYxyx,1,55200
ac19x_55201,YYYXyXyXyyxxxYYx,YXXyx,1,55201
ac19x_55202,YXYxyXyxxyx,YXXyx,1,55202
ac19x_55203,YXYXyxxxxyXyX,YXXyx,1,55203
ac19x_55204,YYYYYYXXXyXYYx,YXXYx,1,55204
ac19x_55205,YYxxYxyXXyX,YXXyx,1,55205
ac19x_55206,YYxYXyxxxxxyXX,YXXyx,1,55206
ac19x_55207,YYXYXXYxYXYXX,YXyxYX,1,55207
ac19x_55208,YYXyyXXXYYxyXX,YXXyx,1,55208
ac19x_55209,YYXYXXyXXXX,YXYXyX,1,55209
ac19x_55210,YYxxxxyXX,YXXyxxYx,1,55210
ac19x_55211,YYYXXYYxyyyXyx,YXXyx,1,55211
ac19x_55212,YYXyXYxxxyx,YXXXyxx,1,55212
ac19x_55213,YYXYXXyxxyxyx,YXYXyX,1,55213
ac19x_55214,YYxxyxx,YXYxxxyx,1,55214
ac19x_55215,YYYYXXXyxx,YYXXXXYxyxx,1,55215
ac19x_55216,YYYXYYXXX,YXYxyX,1,55216
ac19x_55217,YYxxxYxxxyx,YYxxyxx,1,55217
ac19x_55218,YYXXX,YYXyyxxxyxyXYX,1,55218
ac19x_55219,YYXXyyxyXYYxx,YXXyx,1,55219
ac19x_55220,YYYXYXyyXYxx,YXXyxYx,1,55220
ac19x_55221,YYXyyXyyxYYxyx,YXXyx,1,55221
ac19x_55222,YYxxxyxxxyxYXX,YXXyx,1,55222
ac19x_55223,YYYXXXXyyyxxYx,YXXYx,1,55223
ac19x_55224,YXXyxxYXXX,YXXyxxYXX,1,55224
ac19x_55225,YXXYx,YXXyXyXYxxxYx,1,55225
ac19x_55226,YYxxyXX,YXXyXYxxyXYx,1,55226
ac19x_55227,YYxxxxyx,YXXyXXXXyxx,1,55227
ac19x_55228,YYXXYxyxYx,YYXXyxx,1,55228
ac19x_55229,YYxYXyyxxYXyx,YXXyx,1,55229
ac19x_55230,YYXyXYxxxyXyx,YXyxYX,1,55230
ac19x_55231,YYxYXyXyXYxxyX,YXYXX,1,55231
ac19x_55232,YYxxyX,YYxxyXyXXYxyx,1,55232
ac19x_55233,YYxxxyxYxxyx,YXXyx,1,55233
ac19x_55234,YYxxyXYxxYxyx,YYxxyx,1,55234
ac19x_55235,YYXYXyyxxyXYx,YYxxyX,1,55235
ac19x_55236,YYYxxyXXyX,YXXXYxx,1,55236
ac19x_55237,YYYxyyXXyxyxx,YXYXX,1,55237
ac19x_55238,YYXYXYXYXXYxyx,YXXYx,1,55238
ac19x_55239,YYXXXXX,YYxyXyxyx,1,55239
ac19x_55240,YYYxyyxxyXYXX,YXXYx,1,55240
ac19x_55241,YYxyXXYYxyXXX,YXyxYX,1,55241
ac19x_55242,YYXXyXYXyX,YXYXXXXyX,1,55242
ac19x_55243,YXYxxYxyx,YXXyXyx,1,55243
ac19x_55244,YYXXXYxYXyXX,YXXYxyX,1,55244
ac19x_55245,YYxxxyX,YXXXXyxYxyx,1,55245
ac19x_55246,YYXXXXX,YYxxyxYXyXXXX,1,55246
ac19x_55247,YXYXXXyx,YXYXXyXYXyx,1,55247
ac19x_55248,YYXXyyXYxxyXYx,YXYXX,1,55248
ac19x_55249,YXXXYxxyX,YXXXyxx,1,55249
ac19x_55250,YXXYx,YXyXYxYxYXyxYX,1,55250
ac19x_55251,YYxxxxyXXXyXyX,YXXyx,1,55251
ac19x_55252,YXXYxxyx,YxYxYxx,1,55252
ac19x_55253,YYXYXXXyxyxx,YXXXYxx,1,55253
ac19x_55254,YYXXYXyyxxyxyX,YXXyx,1,55254
ac19x_55255,YYXyXXXXX,YYXyxxxyX,1,55255
ac19x_55256,YYXyXXXyyx,YYxxyxx,1,55256
ac19x_55257,YYYXyyyxxYXX,YXYXX,1,55257
ac19x_55258,YYYX,YYXXyxx,1,55258
ac19x_55259,YXXXYXyXXXXXX,YXXyx,1,55259
ac19x_55260,YYYXYYX,YYxxyXYXX,1,55260
ac19x_55261,YYXXyx,YXXYxYXXXYx,1,55261
ac19x_55262,YYYXXYXYXXX,YXyxYX,1,55262
ac19x_55263,YYYYXYYxyXXX,YYxYXXX,1,55263
ac19x_55264,YYxxxyxyXyx,YXXXYXXXX,1,55264
ac19x_55265,YYXXXyXYxyxx,YXYXYXX,1,55265
ac19x_55266,YYXyxYXXyXyxYx,YXYXX,1,55266
ac19x_55267,YYXYxYXXyxYxyX,YXXYx,1,55267
ac19x_55268,YYYYXyxyxyyXYX,YXXyx,1,55268
ac19x_55269,YXyXYxYXXyxYx,YXyxYX,1,55269
ac19x_55270,YYXXYXYXXXyX,YXXYxyX,1,55270
ac19x_55271,YYYXXyyXYYXYX,YXYXYXX,1,55271
ac19x_55272,YYxYYxYXXyyx,YXXyxYx,1,55272
ac19x_55273,YYXYxyyxxyyxx,YXYXyX,1,55273
ac19x_55274,YYxYXYxYXyXyX,YXXYx,1,55274
ac19x_55275,YXXYxyX,YXyXYXXXyxYx,1,55275
ac19x_55276,YYxxYXXyx,Y,1,55276
ac19x_55277,YXYXyxxxYxyx,YXyxYxxxx,1,55277
ac19x_55278,YYYYXyXXyXYXXYX,YXYXXYXX,1,55278
ac19x_55279,YYXYXYxyX,YYXyyxYYX,1,55279
ac19x_55280,YYXYYxYYxxxyx,YXYxyx,1,55280
ac19x_55281,YYXyXYYxyxxyx,YYxxyx,1,55281
ac19x_55282,YXYXXXyXyxYxx,YXYXyX,1,55282
ac19x_55283,YYXYxyxxyx,YXYxxxxyx,1,55283
ac19x_55284,YYXYxxyXyxYxx,YYxxyX,1,55284
ac19x_55285,YYXYXXyyxxyXYx,YXYXX,1,55285
ac19x_55286,YYYxxxyXyxyyX,YXyxYX,1,55286
ac19x_55287,YYXYXXYXYXX,YXYXYXYXYxyXYXYXX,1,55287
ac19x_55288,YXXXYxyXYxyX,YXyXYXXXYXyxx,1,55288
ac19x_55289,YYxxYXyyxyXyX,YXXYx,1,55289
ac19x_55290,YXXXYxxyXXXYx,YXyxYX,1,55290
ac19x_55291,YYXXXXXXyx,YXXyxYXXXXX,1,55291
ac19x_55292,YYXyxxYxyXXX,YXXXyxx,1,55292
ac19x_55293,YYXXyXYXXXXXyx,YXXyx,1,55293
ac19x_55294,YYXXYXXX,YYXyxyXYX,1,55294
ac19x_55295,YXYxxxyxx,Yxxxxx,1,55295
ac19x_55296,YXYXXYx,YXYXyxxxYXX,1,55296
ac19x_55297,YYXyxxYXYXX,YXXXYxyx,1,55297
ac19x_55298,YXYxxxyx,YXXyxYxyX,1,55298
ac19x_55299,YYXyyXYXXYXyX,YXXyx,1,55299
ac19x_55300,YYXYXYxYX,YXXXYxx,1,55300
ac19x_55301,YYYxyXyxxx,YXXyx,1,55301
ac19x_55302,YYXyyxxYxYXyx,YXXyx,1,55302
ac19x_55303,YYYXyxyXXXXXYxx,YXyxYX,1,55303
ac19x_55304,YYXXXXyxxxyxx,YXyxYX,1,55304
ac19x_55305,YYXyxYXXyxYXyx,YXYXX,1,55305
ac19x_55306,YYxyX,YXYxYXXyx,1,55306
ac19x_55307,YYXYXyxxyXYxyX,YXXyx,1,55307
ac19x_55308,YXYXyXXXXYxyXX,YXXyx,1,55308
ac19x_55309,YYYXXYYXXyxyXX,YYXXX,1,55309
ac19x_55310,YYXXXyXyXYx,YXXyXYXX,1,55310
ac19x_55311,YYYXyxyXyyXXYYX,YXXyx,1,55311
ac19x_55312,YYXYXXYXXyx,YXXYxxyX,1,55312
ac19x_55313,YYXXyXYxyx,YXXYx,1,55313
ac19x_55314,YYXYxyyxyxYXXX,YYXXX,1,55314
ac19x_55315,YYxxYxxYXYx,YXYxyx,1,55315
ac19x_55316,YXXYxxyX,YXyXYxyxxyx,1,55316
ac19x_55317,YYXXyyxyXYxYx,YXXYx,1,55317
ac19x_55318,YYXyxxxyXyx,YXYXYXXX,1,55318
ac19x_55319,YYYYXyxYX,YYYXXYxYXYYXYYx,1,55319
ac19x_55320,YYxyXYxyX,YXyXYxYxYx,1,55320
ac19x_55321,YYXYYXyxyXyyXXYX,YXXyx,1,55321
ac19x_55322,YYXYxYxyXXXXX,YXYXX,1,55322
ac19x_55323,YYYXXyxxYYXYXX,YXXYx,1,55323
ac19x_55324,YXXYx,YXXXYxxyXyXYxx,1,55324
ac19x_55325,YYXYXYXXyyXYx,YYXXX,1,55325
ac19x_55326,YXYXXXXYXYxyx,YXYxyXYxyX,1,55326
ac19x_55327,YYYxxYXXYXXX,YYxYXXX,1,55327
ac19x_55328,YYxyXYxyX,YXYxxxyXYXyx,1,55328
ac19x_55329,YYXXyXXXX,YXXyxYXXXX,1,55329
ac19x_55330,YYXXYYXXXXyx,YXYXX,1,55330
ac19x_55331,YYxYXXyXXyXYx,YXyxYX,1,55331
ac19x_55332,YYXXX,YYXXyyxYxYXXyx,1,55332
ac19x_55333,YYXXX,YYXyyxyx,1,55333
ac19x_55334,YYxYXYXXyyx,YXYXXyxx,1,55334
ac19x_55335,YXYXXyXXYXX,YXYXXyX,1,55335
ac19x_55336,YYxxxxyXYXyx,YXXXyxx,1,55336
ac19x_55337,YXYXXYXX,YXYxYXXyxyX,1,55337
ac19x_55338,YYxyxyXyXYxYX,YXXyx,1,55338
ac19x_55339,YYxYxyXXyyXYx,YXXYx,1,55339
ac19x_55340,YYXyxyXYXXYxx,YXyxYX,1,55340
ac19x_55341,YYYYXXXXXYxyXYX,YXyxYX,1,55341
ac19x_55342,YYXYXXXyX,YYXXXyyxYX,1,55342
ac19x_55343,YYXyXXyyXYXXyx,YXXyx,1,55343
ac19x_55344,YYxxxyXYx,YYxxyXyXYx,1,55344
ac19x_55345,YYxxyXYXXyX,YXYXX,1,55345
